userid_DI_encoded,course_id_encoded,interaction_order,incomplete_flag,registered,viewed,nchapters,nplay_video
8356,8,2,1,1,0,3.63442342142082,114.84417345649427
8356,10,3,1,1,0,3.63442342142082,114.84417345649427
8356,15,4,1,1,0,3.63442342142082,114.84417345649427
8357,1,1,1,1,0,3.63442342142082,114.84417345649427
8357,11,2,1,1,0,3.63442342142082,114.84417345649427
8358,14,1,1,1,0,3.63442342142082,114.84417345649427
8358,13,2,1,1,0,3.63442342142082,114.84417345649427
8359,3,1,1,1,0,3.63442342142082,114.84417345649427
8359,4,2,1,1,1,1.0,114.84417345649427
8360,1,1,1,1,0,3.63442342142082,114.84417345649427
8360,11,2,1,1,0,3.63442342142082,114.84417345649427
8361,1,1,1,1,1,5.0,114.84417345649427
8361,11,2,1,1,1,5.0,13.0
8361,0,3,1,1,0,3.63442342142082,114.84417345649427
8362,11,1,1,1,0,3.63442342142082,114.84417345649427
8363,2,1,1,1,1,1.0,114.84417345649427
8364,10,1,1,1,0,3.63442342142082,114.84417345649427
8365,4,1,1,1,1,4.0,31.0
8366,1,1,1,1,0,3.63442342142082,114.84417345649427
8367,1,1,1,1,1,1.0,114.84417345649427
8368,1,1,1,1,1,1.0,114.84417345649427
8369,2,1,1,1,1,2.0,114.84417345649427
8370,5,1,1,1,0,3.63442342142082,114.84417345649427
8371,1,1,1,1,0,3.63442342142082,114.84417345649427
8371,12,2,1,1,1,3.63442342142082,114.84417345649427
8372,0,1,1,1,0,3.63442342142082,114.84417345649427
8373,4,1,1,1,0,3.63442342142082,114.84417345649427
8374,9,1,1,1,1,2.0,41.0
8375,4,1,1,1,0,3.63442342142082,114.84417345649427
8376,1,1,1,1,0,3.63442342142082,114.84417345649427
8377,12,1,1,1,1,2.0,12.0
8378,2,1,1,1,1,6.0,114.84417345649427
8379,12,1,1,1,1,1.0,1.0
8380,6,1,1,1,1,2.0,27.0
8381,14,1,1,1,1,2.0,3.0
8381,1,2,1,1,0,3.63442342142082,114.84417345649427
8382,10,1,1,1,0,3.63442342142082,114.84417345649427
8383,1,1,1,1,1,12.0,114.84417345649427
8383,2,2,1,1,0,3.63442342142082,114.84417345649427
8384,3,1,1,1,0,3.63442342142082,114.84417345649427
8384,7,2,1,1,1,1.0,12.0
8385,0,1,1,1,0,3.63442342142082,114.84417345649427
8386,1,1,1,1,0,3.63442342142082,114.84417345649427
8387,2,1,1,1,1,2.0,114.84417345649427
8388,1,1,1,1,1,2.0,114.84417345649427
8389,4,1,1,1,0,3.63442342142082,114.84417345649427
8390,1,1,1,1,0,3.63442342142082,114.84417345649427
8391,1,1,1,1,1,2.0,114.84417345649427
8392,9,1,1,1,0,3.63442342142082,114.84417345649427
8393,1,1,1,1,0,3.63442342142082,114.84417345649427
8394,12,1,1,1,1,1.0,114.84417345649427
8395,13,1,1,1,1,13.0,522.0
8396,1,1,1,1,0,3.63442342142082,114.84417345649427
8397,10,1,1,1,1,2.0,17.0
8397,14,2,1,1,1,2.0,10.0
8397,9,3,1,1,1,2.0,114.84417345649427
8398,11,1,1,1,1,3.0,57.0
8399,12,1,1,1,1,1.0,114.84417345649427
8400,3,1,1,1,1,3.63442342142082,114.84417345649427
8401,2,1,1,1,1,3.0,114.84417345649427
8401,1,2,1,1,0,3.63442342142082,114.84417345649427
8402,11,1,1,1,0,3.63442342142082,114.84417345649427
8403,1,1,1,1,0,3.63442342142082,114.84417345649427
8403,11,2,1,1,0,3.63442342142082,114.84417345649427
8404,1,1,1,1,0,3.63442342142082,114.84417345649427
8404,9,2,1,1,0,3.63442342142082,114.84417345649427
8404,11,3,1,1,1,1.0,15.0
8405,0,1,1,1,1,2.0,114.84417345649427
8405,2,2,1,1,1,3.63442342142082,114.84417345649427
8405,4,3,1,1,0,3.63442342142082,114.84417345649427
8406,10,1,1,1,0,3.63442342142082,114.84417345649427
8407,3,1,1,1,1,2.0,105.0
8408,10,1,1,1,1,4.0,71.0
8408,14,2,1,1,1,12.0,1161.0
8409,1,1,1,1,1,1.0,114.84417345649427
8409,12,2,1,1,1,3.63442342142082,114.84417345649427
8410,4,1,1,1,0,3.63442342142082,114.84417345649427
8410,5,2,1,1,1,2.0,3.0
8411,2,1,1,1,0,3.63442342142082,114.84417345649427
8411,4,2,1,1,0,3.63442342142082,114.84417345649427
8412,1,1,1,1,0,3.63442342142082,114.84417345649427
8412,9,2,1,1,0,3.63442342142082,114.84417345649427
8412,11,3,1,1,0,3.63442342142082,114.84417345649427
8413,9,1,1,1,1,3.0,12.0
8413,1,2,1,1,1,2.0,114.84417345649427
8414,9,1,1,1,1,1.0,1.0
8415,1,1,1,1,0,3.63442342142082,114.84417345649427
8416,11,1,1,1,1,3.0,140.0
8416,12,2,1,1,1,4.0,382.0
8417,1,1,1,1,1,2.0,114.84417345649427
8417,9,2,1,1,1,1.0,114.84417345649427
8418,14,1,1,1,1,4.0,2.0
8419,2,1,1,1,1,1.0,114.84417345649427
8420,9,1,1,1,1,4.0,219.0
8421,1,1,1,1,1,9.0,114.84417345649427
8422,11,1,1,1,1,2.0,27.0
8423,1,1,1,1,1,1.0,114.84417345649427
8424,2,1,1,1,0,3.63442342142082,114.84417345649427
8425,1,1,1,1,1,1.0,114.84417345649427
8425,3,2,1,1,1,3.63442342142082,114.84417345649427
8426,10,1,1,1,1,3.0,23.0
8427,11,1,1,1,1,1.0,6.0
8428,2,1,1,1,1,4.0,114.84417345649427
8428,15,2,1,1,1,1.0,114.84417345649427
8429,6,1,1,1,0,3.63442342142082,114.84417345649427
8430,1,1,1,1,1,10.0,114.84417345649427
8431,3,1,1,1,1,1.0,5.0
8432,1,1,1,1,1,5.0,114.84417345649427
8433,1,1,1,1,1,12.0,114.84417345649427
8433,12,2,1,1,1,2.0,6.0
8434,3,1,1,1,0,3.63442342142082,114.84417345649427
8435,1,1,1,1,0,3.63442342142082,114.84417345649427
8436,1,1,1,1,0,3.63442342142082,114.84417345649427
8436,11,2,1,1,1,1.0,21.0
8437,11,1,1,1,1,3.0,31.0
8438,3,1,1,1,1,2.0,1.0
8439,12,1,1,1,1,2.0,27.0
8440,1,1,1,1,0,3.63442342142082,114.84417345649427
8441,11,1,1,1,0,3.63442342142082,114.84417345649427
8442,4,1,1,1,1,1.0,114.84417345649427
8443,0,1,1,1,0,3.63442342142082,114.84417345649427
8444,1,1,1,1,0,3.63442342142082,114.84417345649427
8445,1,1,1,1,0,3.63442342142082,114.84417345649427
8446,2,1,1,1,1,1.0,114.84417345649427
8447,1,1,1,1,0,3.63442342142082,114.84417345649427
8447,12,2,1,1,1,3.63442342142082,114.84417345649427
8448,12,1,1,1,1,3.63442342142082,114.84417345649427
8448,14,2,1,1,1,1.0,114.84417345649427
8449,1,1,1,1,1,1.0,114.84417345649427
8450,14,1,1,1,0,3.63442342142082,114.84417345649427
8451,1,1,1,1,0,3.63442342142082,114.84417345649427
8451,11,2,1,1,0,3.63442342142082,114.84417345649427
8452,5,1,1,1,1,1.0,114.84417345649427
8453,3,1,1,1,1,1.0,114.84417345649427
8454,1,1,1,1,1,4.0,114.84417345649427
8455,9,1,1,1,1,4.0,114.84417345649427
8456,1,1,1,1,0,3.63442342142082,114.84417345649427
8456,12,2,1,1,0,3.63442342142082,114.84417345649427
8457,11,1,1,1,1,2.0,18.0
8458,5,1,1,1,1,1.0,10.0
8458,2,2,1,1,0,3.63442342142082,114.84417345649427
8458,13,3,1,1,0,3.63442342142082,114.84417345649427
8458,14,4,1,1,0,3.63442342142082,114.84417345649427
8459,4,1,1,1,0,3.63442342142082,114.84417345649427
8460,12,1,1,1,1,4.0,4.0
8461,1,1,1,1,0,3.63442342142082,114.84417345649427
8462,15,1,1,1,1,2.0,114.84417345649427
8463,12,1,1,1,1,3.63442342142082,114.84417345649427
8464,2,1,1,1,0,3.63442342142082,114.84417345649427
8465,2,1,1,1,0,3.63442342142082,114.84417345649427
8466,11,1,1,1,1,4.0,280.0
8467,5,1,1,1,0,3.63442342142082,114.84417345649427
8468,10,1,1,1,0,3.63442342142082,114.84417345649427
8469,2,1,1,1,1,1.0,114.84417345649427
8470,2,1,1,1,1,2.0,114.84417345649427
8471,14,1,1,1,1,1.0,114.84417345649427
8472,10,1,1,1,0,3.63442342142082,114.84417345649427
8472,12,2,1,1,1,3.63442342142082,114.84417345649427
8473,11,1,1,1,1,1.0,1.0
8474,1,1,1,1,0,3.63442342142082,114.84417345649427
8474,14,2,1,1,0,3.63442342142082,114.84417345649427
8475,2,1,1,1,0,3.63442342142082,114.84417345649427
8476,1,1,1,1,0,3.63442342142082,114.84417345649427
8477,1,1,1,1,1,1.0,114.84417345649427
8477,11,2,1,1,0,3.63442342142082,114.84417345649427
8478,4,1,1,1,1,10.0,128.0
8479,1,1,1,1,1,2.0,114.84417345649427
8480,4,1,1,1,1,3.0,34.0
8481,3,1,1,1,1,3.0,54.0
8482,3,1,1,1,0,3.63442342142082,114.84417345649427
8482,4,2,1,1,1,2.0,6.0
8483,0,1,1,1,0,3.63442342142082,114.84417345649427
8483,5,2,1,1,0,3.63442342142082,114.84417345649427
8484,1,1,1,1,1,1.0,114.84417345649427
8484,11,2,1,1,1,2.0,12.0
8485,4,1,1,1,1,2.0,41.0
8486,4,1,1,1,0,3.63442342142082,114.84417345649427
8487,1,1,1,1,1,2.0,114.84417345649427
8488,1,1,1,1,1,5.0,114.84417345649427
8489,14,1,1,1,1,17.0,98.0
8490,1,1,1,1,0,3.63442342142082,114.84417345649427
8490,3,2,1,1,0,3.63442342142082,114.84417345649427
8491,0,1,1,1,0,3.63442342142082,114.84417345649427
8491,4,2,1,1,0,3.63442342142082,114.84417345649427
8492,1,1,1,1,0,3.63442342142082,114.84417345649427
8493,0,1,1,1,0,3.63442342142082,114.84417345649427
8494,1,1,1,1,1,1.0,114.84417345649427
8495,1,1,1,1,1,12.0,114.84417345649427
8496,1,1,1,1,1,1.0,114.84417345649427
8497,1,1,1,1,1,2.0,114.84417345649427
8498,9,1,1,1,0,3.63442342142082,114.84417345649427
8499,10,1,1,1,0,3.63442342142082,114.84417345649427
8499,14,2,1,1,0,3.63442342142082,114.84417345649427
8500,1,1,1,1,0,3.63442342142082,114.84417345649427
8501,14,1,1,1,1,3.0,122.0
8502,2,1,1,1,1,6.0,114.84417345649427
8502,0,2,1,1,1,2.0,114.84417345649427
8503,2,1,1,1,1,3.0,114.84417345649427
8504,3,1,1,1,1,14.0,165.0
8505,1,1,1,1,1,3.0,114.84417345649427
8505,11,2,1,1,1,3.0,261.0
8506,11,1,1,1,1,3.0,37.0
8507,4,1,1,1,1,4.0,79.0
8508,10,1,1,1,1,1.0,114.84417345649427
8509,3,1,1,1,1,2.0,20.0
8510,9,1,1,1,1,2.0,6.0
8511,0,1,1,1,1,3.0,114.84417345649427
8511,2,2,1,1,0,3.63442342142082,114.84417345649427
8512,0,1,1,1,0,3.63442342142082,114.84417345649427
8513,0,1,1,1,0,3.63442342142082,114.84417345649427
8513,2,2,1,1,0,3.63442342142082,114.84417345649427
8514,12,1,1,1,1,3.0,34.0
8514,1,2,1,1,1,3.0,114.84417345649427
8515,12,1,1,1,1,2.0,13.0
8516,0,1,1,1,0,3.63442342142082,114.84417345649427
8517,1,1,1,1,1,2.0,114.84417345649427
8518,1,1,1,1,1,1.0,114.84417345649427
8518,11,2,1,1,1,3.0,89.0
8519,2,1,1,1,1,3.0,114.84417345649427
8519,4,2,1,1,1,2.0,1.0
8520,3,1,1,1,1,16.0,521.0
8521,9,1,1,1,1,2.0,4.0
8521,14,2,1,1,1,5.0,195.0
8522,8,1,1,1,1,2.0,32.0
8523,1,1,1,1,0,3.63442342142082,114.84417345649427
8524,4,1,1,1,0,3.63442342142082,114.84417345649427
8525,1,1,1,1,0,3.63442342142082,114.84417345649427
8526,11,1,1,1,1,2.0,5.0
8527,11,1,1,1,1,12.0,367.0
8528,11,1,1,1,1,1.0,5.0
8529,1,1,1,1,0,3.63442342142082,114.84417345649427
8529,11,2,1,1,0,3.63442342142082,114.84417345649427
8530,6,1,1,1,0,3.63442342142082,114.84417345649427
8530,8,2,1,1,1,3.63442342142082,114.84417345649427
8531,0,1,1,1,1,2.0,114.84417345649427
8532,1,1,1,1,1,7.0,114.84417345649427
8532,10,2,1,1,0,3.63442342142082,114.84417345649427
8533,6,1,1,1,1,3.0,114.84417345649427
8534,1,1,1,1,0,3.63442342142082,114.84417345649427
8534,3,2,1,1,0,3.63442342142082,114.84417345649427
8535,2,1,1,1,1,2.0,114.84417345649427
8536,13,1,1,1,0,3.63442342142082,114.84417345649427
8537,2,1,1,1,0,3.63442342142082,114.84417345649427
8538,14,1,1,1,1,2.0,24.0
8539,9,1,1,1,1,3.0,3.0
8539,14,2,1,1,1,4.0,1.0
8540,2,1,1,1,0,3.63442342142082,114.84417345649427
8541,1,1,1,1,1,2.0,114.84417345649427
8542,2,1,1,1,1,1.0,114.84417345649427
8543,12,1,1,1,1,1.0,2.0
8544,5,1,1,1,0,3.63442342142082,114.84417345649427
8545,0,1,1,1,1,3.0,114.84417345649427
8546,3,1,1,1,1,12.0,5155.0
8546,4,2,1,1,0,3.63442342142082,114.84417345649427
8547,11,1,1,1,1,3.0,36.0
8548,11,1,1,1,1,3.0,141.0
8549,2,1,1,1,0,3.63442342142082,114.84417345649427
8550,2,1,1,1,1,9.0,114.84417345649427
8550,9,2,1,1,0,3.63442342142082,114.84417345649427
8550,15,3,1,1,1,3.0,114.84417345649427
8551,2,1,1,1,1,1.0,114.84417345649427
8552,1,1,1,1,1,4.0,114.84417345649427
8553,5,1,1,1,1,1.0,114.84417345649427
8554,12,1,1,1,1,1.0,114.84417345649427
8555,4,1,1,1,1,1.0,2.0
8556,3,1,1,1,1,16.0,3748.0
8557,1,1,1,1,1,1.0,114.84417345649427
8558,12,1,1,1,1,1.0,114.84417345649427
8559,12,1,1,1,1,5.0,44.0
8559,13,2,1,1,1,3.0,1.0
8560,0,1,1,1,0,3.63442342142082,114.84417345649427
8560,2,2,1,1,0,3.63442342142082,114.84417345649427
8561,3,1,1,1,1,2.0,114.84417345649427
8562,12,1,1,1,1,3.63442342142082,114.84417345649427
8563,4,1,1,1,1,2.0,114.84417345649427
8564,1,1,1,1,1,1.0,114.84417345649427
8565,1,1,1,1,1,5.0,114.84417345649427
8565,2,2,1,1,1,2.0,114.84417345649427
8566,10,1,1,1,0,3.63442342142082,114.84417345649427
8567,11,1,1,1,0,3.63442342142082,114.84417345649427
8568,1,1,1,1,1,2.0,114.84417345649427
8569,9,1,1,1,1,2.0,1.0
8569,11,2,1,1,1,2.0,2.0
8570,5,1,1,1,0,3.63442342142082,114.84417345649427
8571,5,1,1,1,1,1.0,4.0
8572,1,1,1,1,1,2.0,114.84417345649427
8573,1,1,1,1,1,2.0,114.84417345649427
8574,1,1,1,1,1,1.0,114.84417345649427
8575,1,1,1,1,1,1.0,114.84417345649427
8576,14,1,1,1,1,2.0,114.84417345649427
8576,9,2,1,1,1,3.0,114.84417345649427
8577,15,1,1,1,1,4.0,114.84417345649427
8578,11,1,1,1,1,18.0,535.0
8578,1,2,1,1,1,2.0,114.84417345649427
8579,1,1,1,1,1,3.0,114.84417345649427
8580,1,1,1,1,0,3.63442342142082,114.84417345649427
8580,11,2,1,1,0,3.63442342142082,114.84417345649427
8581,11,1,1,1,0,3.63442342142082,114.84417345649427
8582,8,1,1,1,1,18.0,932.0
8583,2,1,1,1,0,3.63442342142082,114.84417345649427
8583,14,2,1,1,1,4.0,12.0
8584,9,1,1,1,0,3.63442342142082,114.84417345649427
8585,10,1,1,1,0,3.63442342142082,114.84417345649427
8586,1,1,1,1,0,3.63442342142082,114.84417345649427
8587,13,1,1,1,1,1.0,1.0
8588,1,1,1,1,1,2.0,114.84417345649427
8589,13,1,1,1,1,1.0,2.0
8590,8,1,1,1,1,2.0,16.0
8591,1,1,1,1,0,3.63442342142082,114.84417345649427
8591,4,2,1,1,1,2.0,52.0
8591,12,3,1,1,1,2.0,1.0
8592,7,1,1,1,0,3.63442342142082,114.84417345649427
8592,9,2,1,1,0,3.63442342142082,114.84417345649427
8592,11,3,1,1,0,3.63442342142082,114.84417345649427
8593,4,1,1,1,0,3.63442342142082,114.84417345649427
8593,14,2,1,1,1,3.0,114.84417345649427
8594,1,1,1,1,0,3.63442342142082,114.84417345649427
8594,11,2,1,1,1,3.0,32.0
8595,11,1,1,1,1,7.0,130.0
8596,13,1,1,1,0,3.63442342142082,114.84417345649427
8597,0,1,1,1,1,2.0,114.84417345649427
8598,3,1,1,1,1,12.0,260.0
8598,4,2,1,1,0,3.63442342142082,114.84417345649427
8598,5,3,1,1,0,3.63442342142082,114.84417345649427
8599,1,1,1,1,1,3.0,114.84417345649427
8599,11,2,1,1,1,6.0,176.0
8600,1,1,1,1,0,3.63442342142082,114.84417345649427
8601,9,1,1,1,0,3.63442342142082,114.84417345649427
8602,2,1,1,1,0,3.63442342142082,114.84417345649427
8602,12,2,1,1,1,3.63442342142082,114.84417345649427
8602,14,3,1,1,1,3.0,114.84417345649427
8603,1,1,1,1,1,1.0,114.84417345649427
8603,11,2,1,1,1,4.0,18.0
8604,12,1,1,1,1,3.63442342142082,114.84417345649427
8605,1,1,1,1,0,3.63442342142082,114.84417345649427
8605,0,2,1,1,0,3.63442342142082,114.84417345649427
8606,1,1,1,1,0,3.63442342142082,114.84417345649427
8607,1,1,1,1,1,1.0,114.84417345649427
8608,1,1,1,1,1,1.0,114.84417345649427
8609,11,1,1,1,1,4.0,261.0
8610,0,1,1,1,1,3.63442342142082,114.84417345649427
8611,1,1,1,1,1,2.0,114.84417345649427
8612,1,1,1,1,1,1.0,114.84417345649427
8613,12,1,1,1,1,2.0,15.0
8614,10,1,1,1,1,4.0,42.0
8615,1,1,1,1,1,2.0,114.84417345649427
8616,4,1,1,1,0,3.63442342142082,114.84417345649427
8617,1,1,1,1,1,1.0,114.84417345649427
8617,3,2,1,1,0,3.63442342142082,114.84417345649427
8617,12,3,1,1,1,2.0,25.0
8618,3,1,1,1,1,7.0,9.0
8618,15,2,1,1,1,3.0,114.84417345649427
8619,3,1,1,1,0,3.63442342142082,114.84417345649427
8620,1,1,1,1,1,1.0,114.84417345649427
8621,11,1,1,1,0,3.63442342142082,114.84417345649427
8622,1,1,1,1,1,6.0,114.84417345649427
8623,0,1,1,1,0,3.63442342142082,114.84417345649427
8624,1,1,1,1,1,1.0,114.84417345649427
8624,9,2,1,1,1,1.0,32.0
8625,1,1,1,1,1,1.0,114.84417345649427
8626,4,1,1,1,0,3.63442342142082,114.84417345649427
8627,3,1,1,1,0,3.63442342142082,114.84417345649427
8628,1,1,1,1,1,1.0,114.84417345649427
8629,1,1,1,1,0,3.63442342142082,114.84417345649427
8629,12,2,1,1,0,3.63442342142082,114.84417345649427
8630,1,1,1,1,0,3.63442342142082,114.84417345649427
8631,11,1,1,1,1,1.0,17.0
8632,0,1,1,1,1,2.0,114.84417345649427
8633,0,1,1,1,0,3.63442342142082,114.84417345649427
8634,1,1,1,1,0,3.63442342142082,114.84417345649427
8635,12,1,1,1,1,2.0,114.84417345649427
8636,5,1,1,1,1,1.0,5.0
8637,1,1,1,1,0,3.63442342142082,114.84417345649427
8637,11,2,1,1,1,1.0,7.0
8638,1,1,1,1,0,3.63442342142082,114.84417345649427
8639,1,1,1,1,1,2.0,114.84417345649427
8640,7,1,1,1,0,3.63442342142082,114.84417345649427
8640,2,2,1,1,1,31.0,114.84417345649427
8641,1,1,1,1,1,1.0,114.84417345649427
8641,12,2,1,1,1,4.0,20.0
8642,3,1,1,1,1,5.0,506.0
8643,1,1,1,1,0,3.63442342142082,114.84417345649427
8644,1,1,1,1,1,1.0,114.84417345649427
8644,13,2,1,1,0,3.63442342142082,114.84417345649427
8645,12,1,1,1,1,1.0,29.0
8645,1,2,1,1,0,3.63442342142082,114.84417345649427
8646,10,1,1,1,1,1.0,12.0
8647,2,1,1,1,0,3.63442342142082,114.84417345649427
8647,1,2,1,1,1,11.0,114.84417345649427
8648,1,1,1,1,1,1.0,114.84417345649427
8648,8,2,1,1,1,2.0,9.0
8648,13,3,1,1,1,3.0,10.0
8648,14,4,1,1,1,2.0,1.0
8648,12,5,1,1,1,2.0,2.0
8649,1,1,1,1,1,4.0,114.84417345649427
8649,2,2,1,1,1,4.0,114.84417345649427
8650,6,1,1,1,1,12.0,13.0
8651,7,1,1,1,0,3.63442342142082,114.84417345649427
8651,9,2,1,1,0,3.63442342142082,114.84417345649427
8652,15,1,1,1,0,3.63442342142082,114.84417345649427
8653,12,1,1,1,1,3.0,65.0
8654,7,1,1,1,1,2.0,18.0
8655,1,1,1,1,1,1.0,114.84417345649427
8655,11,2,1,1,1,1.0,18.0
8655,12,3,1,1,1,5.0,1.0
8655,14,4,1,1,0,3.63442342142082,114.84417345649427
8656,2,1,1,1,1,2.0,114.84417345649427
8657,2,1,1,1,1,3.0,114.84417345649427
8658,1,1,1,1,1,1.0,114.84417345649427
8659,9,1,1,1,1,3.0,3.0
8660,1,1,1,1,1,1.0,114.84417345649427
8661,5,1,1,1,0,3.63442342142082,114.84417345649427
8662,10,1,1,1,1,3.0,14.0
8662,14,2,1,1,1,3.0,70.0
8662,9,3,1,1,1,2.0,49.0
8662,6,4,1,1,0,3.63442342142082,114.84417345649427
8662,15,5,1,1,1,1.0,114.84417345649427
8663,3,1,1,1,0,3.63442342142082,114.84417345649427
8663,0,2,1,1,0,3.63442342142082,114.84417345649427
8663,4,3,1,1,0,3.63442342142082,114.84417345649427
8664,11,1,1,1,1,1.0,1.0
8665,2,1,1,1,0,3.63442342142082,114.84417345649427
8665,4,2,1,1,0,3.63442342142082,114.84417345649427
8666,12,1,1,1,1,9.0,114.0
8667,13,1,1,1,1,17.0,603.0
8668,11,1,1,1,1,1.0,114.84417345649427
8669,5,1,1,1,0,3.63442342142082,114.84417345649427
8670,1,1,1,1,0,3.63442342142082,114.84417345649427
8671,9,1,1,1,1,3.63442342142082,114.84417345649427
8671,14,2,1,1,1,1.0,2.0
8672,1,1,1,1,1,2.0,114.84417345649427
8673,4,1,1,1,0,3.63442342142082,114.84417345649427
8674,1,1,1,1,1,1.0,114.84417345649427
8674,14,2,1,1,0,3.63442342142082,114.84417345649427
8675,1,1,1,1,0,3.63442342142082,114.84417345649427
8676,1,1,1,1,1,2.0,114.84417345649427
8677,3,1,1,1,1,15.0,602.0
8677,4,2,1,1,0,3.63442342142082,114.84417345649427
8677,5,3,1,1,1,3.0,3.0
8678,1,1,1,1,0,3.63442342142082,114.84417345649427
8678,12,2,1,1,1,2.0,22.0
8678,14,3,1,1,1,1.0,114.84417345649427
8678,15,4,1,1,1,3.0,114.84417345649427
8679,12,1,1,1,1,3.63442342142082,114.84417345649427
8680,5,1,1,1,1,5.0,114.84417345649427
8680,2,2,1,1,1,2.0,114.84417345649427
8681,10,1,1,1,0,3.63442342142082,114.84417345649427
8681,12,2,1,1,1,3.0,114.84417345649427
8682,1,1,1,1,1,12.0,114.84417345649427
8683,1,1,1,1,0,3.63442342142082,114.84417345649427
8683,12,2,1,1,1,3.0,32.0
8683,10,3,1,1,1,3.0,1.0
8683,14,4,1,1,1,2.0,114.84417345649427
8684,3,1,1,1,0,3.63442342142082,114.84417345649427
8685,9,1,1,1,0,3.63442342142082,114.84417345649427
8685,10,2,1,1,0,3.63442342142082,114.84417345649427
8685,14,3,1,1,0,3.63442342142082,114.84417345649427
8686,11,1,1,1,1,2.0,81.0
8687,11,1,1,1,0,3.63442342142082,114.84417345649427
8688,1,1,1,1,0,3.63442342142082,114.84417345649427
8689,3,1,1,1,1,2.0,3.0
8690,1,1,1,1,0,3.63442342142082,114.84417345649427
8691,2,1,1,1,0,3.63442342142082,114.84417345649427
8692,3,1,1,1,0,3.63442342142082,114.84417345649427
8693,1,1,1,1,0,3.63442342142082,114.84417345649427
8693,3,2,1,1,0,3.63442342142082,114.84417345649427
8693,11,3,1,1,0,3.63442342142082,114.84417345649427
8694,12,1,1,1,1,3.63442342142082,114.84417345649427
8695,11,1,1,1,0,3.63442342142082,114.84417345649427
8696,9,1,1,1,0,3.63442342142082,114.84417345649427
8697,9,1,1,1,1,6.0,61.0
8697,10,2,1,1,0,3.63442342142082,114.84417345649427
8697,14,3,1,1,0,3.63442342142082,114.84417345649427
8698,1,1,1,1,0,3.63442342142082,114.84417345649427
8699,6,1,1,1,1,4.0,513.0
8700,1,1,1,1,1,1.0,114.84417345649427
8701,1,1,1,1,0,3.63442342142082,114.84417345649427
8701,11,2,1,1,1,1.0,2.0
8701,12,3,1,1,1,3.63442342142082,114.84417345649427
8702,5,1,1,1,1,2.0,140.0
8703,1,1,1,1,1,4.0,114.84417345649427
8704,11,1,1,1,1,18.0,2931.0
8705,2,1,1,1,1,3.0,114.84417345649427
8706,9,1,1,1,0,3.63442342142082,114.84417345649427
8706,11,2,1,1,0,3.63442342142082,114.84417345649427
8707,4,1,1,1,0,3.63442342142082,114.84417345649427
8708,1,1,1,1,1,1.0,114.84417345649427
8708,7,2,1,1,1,2.0,30.0
8708,11,3,1,1,1,1.0,1.0
8709,11,1,1,1,0,3.63442342142082,114.84417345649427
8710,9,1,1,1,0,3.63442342142082,114.84417345649427
8711,8,1,1,1,1,1.0,1.0
8711,5,2,1,1,0,2.0,114.84417345649427
8712,0,1,1,1,0,3.63442342142082,114.84417345649427
8713,11,1,1,1,1,3.0,66.0
8714,5,1,1,1,0,3.63442342142082,114.84417345649427
8715,1,1,1,1,1,2.0,114.84417345649427
8716,2,1,1,1,0,3.63442342142082,114.84417345649427
8716,5,2,1,1,0,3.63442342142082,114.84417345649427
8717,13,1,1,1,1,7.0,74.0
8718,7,1,1,1,1,5.0,237.0
8719,9,1,1,1,1,5.0,41.0
8720,2,1,1,1,1,3.0,114.84417345649427
8721,1,1,1,1,1,1.0,114.84417345649427
8722,14,1,1,1,1,15.0,2002.0
8722,10,2,1,1,1,6.0,20.0
8723,1,1,1,1,1,2.0,114.84417345649427
8724,1,1,1,1,1,1.0,114.84417345649427
8725,0,1,1,1,1,2.0,114.84417345649427
8726,12,1,1,1,1,3.63442342142082,114.84417345649427
8727,14,1,1,1,0,3.63442342142082,114.84417345649427
8728,1,1,1,1,0,3.63442342142082,114.84417345649427
8729,0,1,1,1,0,3.63442342142082,114.84417345649427
8730,5,1,1,1,1,2.0,114.84417345649427
8731,1,1,1,1,1,3.0,114.84417345649427
8732,5,1,1,1,0,3.63442342142082,114.84417345649427
8733,3,1,1,1,1,15.0,163.0
8734,1,1,1,1,1,2.0,114.84417345649427
8735,1,1,1,1,0,3.63442342142082,114.84417345649427
8735,5,2,1,1,0,3.63442342142082,114.84417345649427
8736,1,1,1,1,1,1.0,114.84417345649427
8737,11,1,1,1,0,3.63442342142082,114.84417345649427
8738,10,1,1,1,0,3.63442342142082,114.84417345649427
8738,12,2,1,1,1,1.0,1.0
8739,5,1,1,1,1,7.0,25.0
8740,2,1,1,1,1,7.0,114.84417345649427
8741,3,1,1,1,1,9.0,160.0
8741,13,2,1,1,1,1.0,114.84417345649427
8742,11,1,1,1,0,3.63442342142082,114.84417345649427
8743,1,1,1,1,0,3.63442342142082,114.84417345649427
8744,1,1,1,1,1,3.0,114.84417345649427
8744,0,2,1,1,1,2.0,114.84417345649427
8744,12,3,1,1,0,2.0,114.84417345649427
8745,14,1,1,1,1,3.0,114.84417345649427
8746,5,1,1,1,1,7.0,96.0
8747,3,1,1,1,1,15.0,939.0
8748,12,1,1,1,1,3.0,41.0
8749,5,1,1,1,1,1.0,114.84417345649427
8749,2,2,1,1,0,3.63442342142082,114.84417345649427
8750,1,1,1,1,1,3.0,114.84417345649427
8751,14,1,1,1,0,3.63442342142082,114.84417345649427
8752,1,1,1,1,1,2.0,114.84417345649427
8752,10,2,1,1,0,3.63442342142082,114.84417345649427
